validated	event	event_label	time	line_id	landmark_label	landmark_type	relatum_label	relatum_type	relation_type	change_type	change_on	attribute_type	outdates	makes_effective
	916	rue de campo-formio || Historique || Précédemment, petite rue d'Austerlitz, plus anciennement, rue des Etroites Ruelles		9581_historique_1	Rue de Campo-Formio	thoroughfare				attribute_version_transition	attribute	name	petite rue d'Austerlitz	passage Charles Dallery
	917	rue de campo-formio || Historique || Cette voie dépendait de l'ancien village d'Austerlitz		9581_historique_2	Rue de Campo-Formio	thoroughfare								
ø	918	rue de campo-formio || Historique || Elle existait à l'état de chemin à la fin du XVIIIe siècle		9581_historique_3	Rue de Campo-Formio	thoroughfare								
X	919	rue de campo-formio || Numérotation || Arrêté du 16 juin 1893	1893-06-16	9581_numérotation	Rue de Campo-Formio	thoroughfare				numerotation	landmark			
X	920	rue cannebière || Classement || Décret du 6 décembre 1920	1920-12-06	9590_classement	Rue Cannebière	thoroughfare				classement	landmark			
X	921	rue du cardinal mercier || Classement || Arrêté du 15 février 1966	1966-02-15	9619_classement	Rue du Cardinal Mercier	thoroughfare				classement	landmark			
	922	rue du cardinal mercier || Historique || Ouverte sur l'emplacement de la prison pour dettes		9619_historique_1	Rue du Cardinal Mercier	thoroughfare								
X	923	rue du cardinal mercier || Historique || Avant 1926, c'était la rue Nouvelle	1926	9619_historique_2	Rue du Cardinal Mercier	thoroughfare				attribute_version_transition	attribute	name	rue Nouvelle	
X	924	rue du cardinal mercier || Ouverture || Ouverte en 1879	1879	9619_ouverture	Rue du Cardinal Mercier	thoroughfare				attribute_version_transition	attribute	geometry		
X	925	passage du champ marie || Historique || Une partie du passage, sur une longueur de 300 m environ, a été supprimée lors du prolongement de la rue Belliard en 1906	1906	9707_historique	Passage du Champ Marie	thoroughfare				attribute_version_transition	attribute	geometry		
X	925	passage du champ marie || Historique || Une partie du passage, sur une longueur de 300 m environ, a été supprimée lors du prolongement de la rue Belliard en 1906	1906	9707_historique	Rue Belliard	thoroughfare				attribute_version_transition	attribute	geometry		
X	926	rue champollion || Dénomination || Décret du 27 février 1867	1867-02-27	9708_dénomination	Rue Champollion	thoroughfare				attribute_version_transition	attribute	name		rue Champollion
	927	rue champollion || Historique || Cette voie existait en 1254, elle fut successivement dénommée	1254	9708_historique_1	Rue Champollion	thoroughfare								
	928	rue champollion || Historique || vicus Coementariorium, vicus Lathomorum, rue Le Masson, rue aux Etuves, rue des Maçons Sorbonne		9708_historique_2	Rue Champollion	thoroughfare								
X	929	place charles bernard || Classement || Décret du 23 mai 1863, dans la voirie parisienne	1863-05-23	9752_classement_1	Place Charles Bernard	thoroughfare				classement	landmark			
X	930	place charles bernard || Classement || Précédemment voie de l'ancienne commune de Montmartre		9752_classement_2	Place Charles Bernard	thoroughfare				classement	landmark			
A	931	place charles bernard || Dénomination || Arrêté du 25 juillet 1934	1934-07-25	9752_dénomination	Place Charles Bernard	thoroughfare				attribute_version_transition	attribute	name		place Charles Bernard
A	932	place charles bernard || Historique || Précédemment, partie des rues Duhesme et Letort		9752_historique	Rues Duhesme et Letort	thoroughfare				attribute_version_transition	attribute	geometry		
X	933	place charles bernard || Numérotation || Arrêté du 4 octobre 1934	1934-10-04	9752_numérotation	Place Charles Bernard	thoroughfare				numerotation	landmark			
X	934	passage charles dallery || Classement || Arrêté du 14 janvier 1933	1933-01-14	9757_classement	Passage Charles Dallery	thoroughfare				classement	landmark			
X	935	passage charles dallery || Dénomination || Décret du 10 novembre 1877, confirmé par arrêté du 20 mai 1933	1877-11-10	9757_dénomination	Passage Charles Dallery	thoroughfare				attribute_version_transition	attribute	name		passage Charles Dallery
A	936	passage charles dallery || Historique || Précédemment, passage Vaucanson		9757_historique_1	Passage Charles Dallery	thoroughfare				attribute_version_transition	attribute	name	passage Vaucanson	Boulevard du Palais
	937	passage charles dallery || Historique || La partie débouchant sur la rue de la Roquette, indiquée sur le plan de Jouvin de Rochefort (1672), était anciennement l'impasse ou cul-de-sac de la Roquette	1672	9757_historique_2	Passage Charles Dallery	thoroughfare								
ø	938	passage charles dallery || Historique || elle fut prolongée sur les terrains de l'Hôtel Vaucanson vers 1840	1840	9757_historique_3	Passage Charles Dallery	thoroughfare								
	939	passage charles dallery || Historique || le passage a été dénommé \"rue Charles Dallery\" vers 1900 mais ce nom n'était pas officiel	1900	9757_historique_4	Passage Charles Dallery	thoroughfare								
X	940	passage charles dallery || Numérotation || Arrêté du 12 avril et 14 mai 1884	1884-05-14	9757_numérotation	Passage Charles Dallery	thoroughfare				numerotation	landmark			
X	941	place charles de gaulle || Classement || Décret du 23 mai 1863	1863-05-23	9759_classement	Place Charles de Gaulle	thoroughfare				classement	landmark			
X	942	place charles de gaulle || Dénomination || Arrêté du 13 novembre 1970	1970-11-13	9759_dénomination	Place Charles de Gaulle	thoroughfare				attribute_version_transition	attribute	name		place Charles de Gaulle
A	943	place charles de gaulle || Historique || Précédemment, place de l'Etoile		9759_historique_1	Place de l'Etoile	thoroughfare				attribute_version_transition	attribute	name	place de l'Etoile	rue de Campo-Formio
A	943	place charles de gaulle || Historique || Précédemment, place de l'Etoile		9759_historique_1	Place Charles de Gaulle	thoroughfare				attribute_version_transition	attribute	name	place de l'Etoile	rue de Campo-Formio
	944	place charles de gaulle || Historique || Créée vers 1670	1670	9759_historique_2	Place Charles de Gaulle	thoroughfare								
	945	place charles de gaulle || Historique || Une loi du 22 juin 1854 a autorisé l'Etat à céder à la Ville de Paris des terrains provenant de l'ancien promenoir de Chaillot pour achever et embellir les abords de l'Arc de Triomphe de l'Etoile	1854-06-22	9759_historique_3	Place Charles de Gaulle	thoroughfare								
A	946	place charles vallin || Dénomination || Arrêté du 9 mai 1955	1955-05-09	9794_dénomination	Place Charles Vallin	thoroughfare				attribute_version_transition	attribute	name		place Charles Vallin
X	947	rue des chartreux || Dénomination || Arrêté du 1er février 1877	1877-02	9809_dénomination	Rue des Chartreux	thoroughfare				attribute_version_transition	attribute	name		rue des Chartreux
	948	rue des chartreux || Historique || Cette voie avait été ouverte sur un autre emplacement en vertu d'un décret du 14 août 1866	1866-08-14	9809_historique_1	Rue des Chartreux	thoroughfare								
	949	rue des chartreux || Historique || Son déplacement avait été nécessité par la reconstruction de la clinique de la Faculté de médecine, actuellement clinique Tarnier (loi du 12 janvier 1876)	1876-01-12	9809_historique_2	Rue des Chartreux	thoroughfare								
X	950	rue des chartreux || Ouverture || Décret du 17 septembre 1879 (UP)	1879-09-17	9809_ouverture	Rue des Chartreux	thoroughfare				attribute_version_transition	attribute	geometry		
	951	rue du chemin de fer || Historique || Partie du chemin de grande communication n° 34, située autrefois sur le territoire de Pantin, annexé à Paris par décret du 27 juillet 1930	1930-07-27	9837_historique	Rue du Chemin de Fer	thoroughfare								
	952	rue du cherche-midi || Dénomination || Décision ministérielle du 5 juin 1832, réunissant les rues de la Vieille Tuilerie et du Petit Vaugirard à la rue du Cherche-Midi	1832-06-05	9845_dénomination	Rue du Cherche-Midi	thoroughfare				attribute_version_transition	attribute	name		rue du Cherche-Midi
	953	rue du cherche-midi || Historique || Voie mentionnée aussi dans d'anciens textes sous le nom de Chasse Midi		9845_historique_1	Rue du Cherche-Midi	thoroughfare								
ø	954	rue du cherche-midi || Historique || en 1628, rue Chasse-Midy dite du Petit Vaugirard	1628	9845_historique_10	Rue du Cherche-Midi	thoroughfare								
	955	rue du cherche-midi || Historique || L'ancienne rue de la Vieille Tuilerie était appelée chemin de la Tuilerie au début du XVIe siècle, plus tard chemin de la Vieille Tuilerie ou chemin de la Pointe et rue des Vieilles Tuileries autrement dit de Cherche Midy		9845_historique_11	Rue du Cherche-Midi	thoroughfare								
	956	rue du cherche-midi || Historique || L'ancienne rue du Petit Vaugirard était appelée chemin de Vaugirard au début du XVe siècle		9845_historique_12	Rue du Cherche-Midi	thoroughfare								
	957	rue du cherche-midi || Historique || plus tard, chemin de la Croix de Vaugirard		9845_historique_13	Rue du Cherche-Midi	thoroughfare								
	958	rue du cherche-midi || Historique || Précédemment, rue du Cherche-Midi, entre les rues du Vieux Colombier et du Regard		9845_historique_2	Rue du Cherche-Midi	thoroughfare								
	959	rue du cherche-midi || Historique || rue de la Vieille Tuilerie, entre les rues du Regard et Saint-Romain		9845_historique_3	Rue du Cherche-Midi	thoroughfare								
	960	rue du cherche-midi || Historique || rue du Petit Vaugirard, entre les rues Saint-Romain et de Vaugirard		9845_historique_4	Rue du Cherche-Midi	thoroughfare								
	961	rue du cherche-midi || Historique || La rue du Cherche-Midi était en 1388, chemin de Vaugirard	1388	9845_historique_5	Rue du Cherche-Midi	thoroughfare								
ø	962	rue du cherche-midi || Historique || en 1447, chemin de la Croix de Vaugirard	1447	9845_historique_6	Rue du Cherche-Midi	thoroughfare								
ø	963	rue du cherche-midi || Historique || en 1510, chemin de la Tuilerie	1510	9845_historique_7	Rue du Cherche-Midi	thoroughfare								
ø	964	rue du cherche-midi || Historique || en 1529, chemin de la Vieille Tuilerie ou chemin de la Pointe	1529	9845_historique_8	Rue du Cherche-Midi	thoroughfare								
ø	965	rue du cherche-midi || Historique || en 1595, rue des Vieilles Tuileries, autrement dite de Cherche-Midi	1595	9845_historique_9	Rue du Cherche-Midi	thoroughfare								
X	966	place chopin || Classement || Décret du 23 mai 1863, dans la voirie parisienne	1863-05-23	9866_classement_1	Place Chopin	thoroughfare				classement	landmark			
X	967	place chopin || Classement || Précédemment, voie de l'ancienne commune de Passy		9866_classement_2	Place Chopin	thoroughfare	Passy	municipality	within	classement	landmark			
X	968	place chopin || Dénomination || Arrêté du 10 juin 1897	1897-06-10	9866_dénomination	Place Chopin	thoroughfare				attribute_version_transition	attribute	name		place Chopin
X	969	place chopin || Numérotation || Arrêté du 22 novembre 1897	1897-11-22	9866_numérotation	Place Chopin	thoroughfare				numerotation	landmark			
X	970	rue des cinq diamants || Classement || Décret du 20 septembre 1873 (UP)	1873-09-20	9879_classement_1	Rue des Cinq Diamants	thoroughfare				classement	landmark			
X	971	rue des cinq diamants || Classement || Arrêté du 2 mai 1939, pan coupé, côté impair, à l'angle de la rue de la Butte aux Cailles	1939-05-02	9879_classement_2	Rue des Cinq Diamants	thoroughfare				classement	landmark			
X	972	rue des cinq diamants || Historique || Voie située autrefois sur le territoire de Gentilly		9879_historique	Rue des Cinq Diamants	thoroughfare	Gentilly	municipality	within	disappearance	relation			
X	973	rue des cinq diamants || Numérotation || Arrêté du 2 novembre 1882	1882-11-02	9879_numérotation	Rue des Cinq Diamants	thoroughfare				numerotation	landmark			
X	974	rue de la clef || Dénomination || Arrêté du 2 avril 1868, partie comprise entre les rues du Fer à Moulin et Daubenton	1868-04-02	9907_dénomination	Rue de la Clef	thoroughfare				attribute_version_transition	attribute	name		rue de la Clef
X	975	rue de la clef || Historique || L'arrêté du 2 avril 1868 a réuni les rues Vieille Notre-Dame et du Pont aux Biches à la rue de la Clef	1868-04-02	9907_historique_1	Rue de la Clef	thoroughfare				attribute_version_transition	attribute	geometry		
X	975	rue de la clef || Historique || L'arrêté du 2 avril 1868 a réuni les rues Vieille Notre-Dame et du Pont aux Biches à la rue de la Clef	1868-04-02	9907_historique_1	Rue Vieille Notre-Dame	thoroughfare				disappearance	landmark			
X	975	rue de la clef || Historique || L'arrêté du 2 avril 1868 a réuni les rues Vieille Notre-Dame et du Pont aux Biches à la rue de la Clef	1868-04-02	9907_historique_1	Rue du Pont aux Biches	thoroughfare				disappearance	landmark			
	976	rue de la clef || Historique || L'ancienne rue Vieille Notre-Dame, entre les rues Censier et Daubenton, s'est appelée successivement rue de la Clef, rue du Pont aux Biches, rue Vieille Notre-Dame		9907_historique_2	Rue de la Clef	thoroughfare								
	977	rue de la clef || Historique || L'ancienne rue du Pont aux Biches ou Pont aux Biches Saint-Marcel, entre les rues du Fer à Moulin et Censier, s'est appelée rue de la Miséricorde puis rue Vieille Notre-Dame		9907_historique_3	Rue de la Clef	thoroughfare								
	978	rue de la clef || Historique || L'ancienne rue de la Clef ou Clé, entre les rues Daubenton et Lacépède, existait au milieu du XVIe siècle		9907_historique_4	Rue de la Clef	thoroughfare								
X	979	rue de la clef || Historique || elle a porté le nom de rue Saint-Médard		9907_historique_5	Rue de la Clef	thoroughfare				attribute_version_transition	attribute	name	rue Saint-Médard	
X	980	rue de la clef || Numérotation || Arrêté du 15 février 1881, côté impair	1881-02-15	9907_numérotation_1	Rue de la Clef	thoroughfare				numerotation	landmark			
X	981	rue de la clef || Numérotation || Arrêté du 3 mars 1900, côté pair	1900-03-03	9907_numérotation_2	Rue de la Clef	thoroughfare				numerotation	landmark			
X	982	passage colbert || Historique || Il a été appelé passage du Trésor		9949_historique	Passage Colbert	thoroughfare				attribute_version_transition	attribute	name		passage du Trésor
X	983	passage colbert || Ouverture || Créé en 1828	1828	9949_ouverture	Passage Colbert	thoroughfare				attribute_version_transition	attribute	geometry		
X	984	rue de commaille || Classement || Arrêté du 20 août 1959	1959-08-20	9979_classement	Rue de Commaille	thoroughfare				classement	landmark			
